gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc07g044960.1	Solyc07g044960.1.1	Solyc07g044960.1.1.1	101247341	EntrezGene	DEPENDENT	-	-	-
Solyc07g044980.3	Solyc07g044980.3.1	Solyc07g044980.3.1	544270	EntrezGene	DEPENDENT	-	-	-
Solyc07g044990.3	Solyc07g044990.3.1	Solyc07g044990.3.1	101246840	EntrezGene	DEPENDENT	-	-	-
Solyc07g045010.3	Solyc07g045010.3.1	Solyc07g045010.3.1	101246265	EntrezGene	DEPENDENT	-	-	-
Solyc07g045040.3	Solyc07g045040.3.1	Solyc07g045040.3.1	101245777	EntrezGene	DEPENDENT	-	-	-
Solyc07g045050.3	Solyc07g045050.3.1	Solyc07g045050.3.1	101245475	EntrezGene	DEPENDENT	-	-	-
Solyc07g045070.3	Solyc07g045070.3.1	Solyc07g045070.3.1	101245183	EntrezGene	DEPENDENT	-	-	-
Solyc07g045090.3	Solyc07g045090.3.1	Solyc07g045090.3.1	101244392	EntrezGene	DEPENDENT	-	-	-
Solyc07g045120.2	Solyc07g045120.2.1	Solyc07g045120.2.1	101267139	EntrezGene	DEPENDENT	-	-	-
Solyc07g045100.1	Solyc07g045100.1.1	Solyc07g045100.1.1.1	101244095	EntrezGene	DEPENDENT	-	-	-
Solyc07g045150.3	Solyc07g045150.3.1	Solyc07g045150.3.1	101268776	EntrezGene	DEPENDENT	-	-	-
Solyc07g045170.3	Solyc07g045170.3.1	Solyc07g045170.3.1	101266239	EntrezGene	DEPENDENT	-	-	-
Solyc07g045210.1	Solyc07g045210.1.1	Solyc07g045210.1.1.1	101266139	EntrezGene	DEPENDENT	-	-	-
Solyc07g045240.3	Solyc07g045240.3.1	Solyc07g045240.3.1	101265253	EntrezGene	DEPENDENT	-	-	-
Solyc07g045290.3	Solyc07g045290.3.1	Solyc07g045290.3.1	101264646	EntrezGene	DEPENDENT	-	-	-
Solyc07g045320.3	Solyc07g045320.3.1	Solyc07g045320.3.1	101263729	EntrezGene	DEPENDENT	-	-	-
Solyc07g045330.3	Solyc07g045330.3.1	Solyc07g045330.3.1	101263432	EntrezGene	DEPENDENT	-	-	-
Solyc07g045340.3	Solyc07g045340.3.1	Solyc07g045340.3.1	101263133	EntrezGene	DEPENDENT	-	-	-
Solyc07g045440.1	Solyc07g045440.1.1	Solyc07g045440.1.1.1	101260248	EntrezGene	DEPENDENT	-	-	-
Solyc07g045460.3	Solyc07g045460.3.1	Solyc07g045460.3.1	101055581	EntrezGene	DEPENDENT	-	-	-
Solyc07g045480.3	Solyc07g045480.3.1	Solyc07g045480.3.1	101259349	EntrezGene	DEPENDENT	-	-	-
Solyc07g045590.1	Solyc07g045590.1.1	Solyc07g045590.1.1.1	104648484	EntrezGene	DEPENDENT	-	-	-
Solyc07g047610.3	Solyc07g047610.3.1	Solyc07g047610.3.1	101258168	EntrezGene	DEPENDENT	-	-	-
Solyc07g047670.3	Solyc07g047670.3.1	Solyc07g047670.3.1	101257580	EntrezGene	DEPENDENT	-	-	-
Solyc07g047710.3	Solyc07g047710.3.1	Solyc07g047710.3.1	101256502	EntrezGene	DEPENDENT	-	-	-
Solyc07g047720.3	Solyc07g047720.3.1	Solyc07g047720.3.1	101256196	EntrezGene	DEPENDENT	-	-	-
Solyc07g047740.3	Solyc07g047740.3.1	Solyc07g047740.3.1	543959	EntrezGene	DEPENDENT	-	-	-
Solyc07g047780.3	Solyc07g047780.3.1	Solyc07g047780.3.1	778335	EntrezGene	DEPENDENT	-	-	-
Solyc07g047790.3	Solyc07g047790.3.1	Solyc07g047790.3.1	101254814	EntrezGene	DEPENDENT	-	-	-
Solyc07g047800.3	Solyc07g047800.3.1	Solyc07g047800.3.1	101255117	EntrezGene	DEPENDENT	-	-	-
Solyc07g047830.3	Solyc07g047830.3.1	Solyc07g047830.3.1	101254220	EntrezGene	DEPENDENT	-	-	-
Solyc07g047860.3	Solyc07g047860.3.1	Solyc07g047860.3.1	101253396	EntrezGene	DEPENDENT	-	-	-
Solyc07g047870.1	Solyc07g047870.1.1	Solyc07g047870.1.1.1	104648413	EntrezGene	DEPENDENT	-	-	-
Solyc07g047900.3	Solyc07g047900.3.1	Solyc07g047900.3.1	101262328	EntrezGene	DEPENDENT	-	-	-
Solyc07g047950.1	Solyc07g047950.1.1	Solyc07g047950.1.1.1	101252411	EntrezGene	DEPENDENT	-	-	-
Solyc07g047970.3	Solyc07g047970.3.1	Solyc07g047970.3.1	101251489	EntrezGene	DEPENDENT	-	-	-
Solyc07g047990.1	Solyc07g047990.1.1	Solyc07g047990.1.1	101261432	EntrezGene	DEPENDENT	-	-	-
Solyc07g048000.3	Solyc07g048000.3.1	Solyc07g048000.3.1	101251200	EntrezGene	DEPENDENT	-	-	-
Solyc07g048040.1	Solyc07g048040.1.1	Solyc07g048040.1.1.1	101250320	EntrezGene	DEPENDENT	-	-	-
Solyc07g048060.2	Solyc07g048060.2.1	Solyc07g048060.2.1.1	101260840	EntrezGene	DEPENDENT	-	-	-
Solyc07g048120.3	Solyc07g048120.3.1	Solyc07g048120.3.1	101248592	EntrezGene	DEPENDENT	-	-	-
Solyc07g049140.3	Solyc07g049140.3.1	Solyc07g049140.3.1	543980	EntrezGene	DEPENDENT	-	-	-
Solyc07g049210.3	Solyc07g049210.3.1	Solyc07g049210.3.1	101247139	EntrezGene	DEPENDENT	-	-	-
Solyc07g049230.1	Solyc07g049230.1.1	Solyc07g049230.1.1.1	101246360	EntrezGene	DEPENDENT	-	-	-
Solyc07g049240.3	Solyc07g049240.3.1	Solyc07g049240.3.1	101246070	EntrezGene	DEPENDENT	-	-	-
Solyc07g049260.3	Solyc07g049260.3.1	Solyc07g049260.3.1	101245776	EntrezGene	DEPENDENT	-	-	-
Solyc07g049310.3	Solyc07g049310.3.1	Solyc07g049310.3.1	101244301	EntrezGene	DEPENDENT	-	-	-
Solyc07g049350.3	Solyc07g049350.3.1	Solyc07g049350.3.1	101243727	EntrezGene	DEPENDENT	-	-	-
Solyc07g049370.2	Solyc07g049370.2.1	Solyc07g049370.2.1	101268410	EntrezGene	DEPENDENT	-	-	-
Solyc07g049380.1	Solyc07g049380.1.1	Solyc07g049380.1.1.1	101268120	EntrezGene	DEPENDENT	-	-	-
Solyc07g049410.3	Solyc07g049410.3.1	Solyc07g049410.3.1	101267250	EntrezGene	DEPENDENT	-	-	-
Solyc07g049400.1	Solyc07g049400.1.1	Solyc07g049400.1.1.1	101267539	EntrezGene	DEPENDENT	-	-	-
Solyc07g049420.1	Solyc07g049420.1.1	Solyc07g049420.1.1	104648409	EntrezGene	DEPENDENT	-	-	-
Solyc07g049430.3	Solyc07g049430.3.1	Solyc07g049430.3.1	101266954	EntrezGene	DEPENDENT	-	-	-
Solyc07g049440.3	Solyc07g049440.3.1	Solyc07g049440.3.1	101266652	EntrezGene	DEPENDENT	-	-	-
Solyc07g049450.3	Solyc07g049450.3.1	Solyc07g049450.3.1	101266349	EntrezGene	DEPENDENT	-	-	-
Solyc07g049460.3	Solyc07g049460.3.1	Solyc07g049460.3.1	100147721	EntrezGene	DEPENDENT	-	-	-
Solyc07g049500.3	Solyc07g049500.3.1	Solyc07g049500.3.1	101264839	EntrezGene	DEPENDENT	-	-	-
Solyc07g049530.3	Solyc07g049530.3.1	Solyc07g049530.3.1	544052	EntrezGene	DEPENDENT	-	-	-
Solyc07g049540.2	Solyc07g049540.2.1	Solyc07g049540.2.1	101258471	EntrezGene	DEPENDENT	-	-	-
Solyc07g049550.3	Solyc07g049550.3.1	Solyc07g049550.3.1	544285	EntrezGene	DEPENDENT	-	-	-
Solyc07g049570.3	Solyc07g049570.3.1	Solyc07g049570.3.1	101264230	EntrezGene	DEPENDENT	-	-	-
Solyc07g049580.3	Solyc07g049580.3.1	Solyc07g049580.3.1	101263918	EntrezGene	DEPENDENT	-	-	-
Solyc07g049590.3	Solyc07g049590.3.1	Solyc07g049590.3.1	101263622	EntrezGene	DEPENDENT	-	-	-
Solyc07g049600.3	Solyc07g049600.3.1	Solyc07g049600.3.1	101258169	EntrezGene	DEPENDENT	-	-	-
Solyc07g049610.1	Solyc07g049610.1.1	Solyc07g049610.1.1.1	101263331	EntrezGene	DEPENDENT	-	-	-
Solyc07g049630.1	Solyc07g049630.1.1	Solyc07g049630.1.1.1	101262829	EntrezGene	DEPENDENT	-	-	-
Solyc07g049690.3	Solyc07g049690.3.1	Solyc07g049690.3.1	543642	EntrezGene	DEPENDENT	-	-	-
Solyc07g049700.1	Solyc07g049700.1.1	Solyc07g049700.1.1.1	101261341	EntrezGene	DEPENDENT	-	-	-
Solyc07g049710.3	Solyc07g049710.3.1	Solyc07g049710.3.1	778317	EntrezGene	DEPENDENT	-	-	-
Solyc07g049720.3	Solyc07g049720.3.1	Solyc07g049720.3.1	101261043	EntrezGene	DEPENDENT	-	-	-
Solyc07g049730.3	Solyc07g049730.3.1	Solyc07g049730.3.1	101260358	EntrezGene	DEPENDENT	-	-	-
Solyc07g049750.3	Solyc07g049750.3.1	Solyc07g049750.3.1	101260063	EntrezGene	DEPENDENT	-	-	-
Solyc07g051820.3	Solyc07g051820.3.1	Solyc07g051820.3.1	101259456	EntrezGene	DEPENDENT	-	-	-
Solyc07g051850.3	Solyc07g051850.3.1	Solyc07g051850.3.1	101258673	EntrezGene	DEPENDENT	-	-	-
Solyc07g051860.1	Solyc07g051860.1.1	Solyc07g051860.1.1.1	101256105	EntrezGene	DEPENDENT	-	-	-
Solyc07g051870.1	Solyc07g051870.1.1	Solyc07g051870.1.1.1	101258387	EntrezGene	DEPENDENT	-	-	-
Solyc07g051880.1	Solyc07g051880.1.1	Solyc07g051880.1.1.1	101255811	EntrezGene	DEPENDENT	-	-	-
Solyc07g051890.1	Solyc07g051890.1.1	Solyc07g051890.1.1.1	101255217	EntrezGene	DEPENDENT	-	-	-
Solyc07g051920.1	Solyc07g051920.1.1	Solyc07g051920.1.1.1	101254919	EntrezGene	DEPENDENT	-	-	-
Solyc07g052120.3	Solyc07g052120.3.1	Solyc07g052120.3.1	101251305	EntrezGene	DEPENDENT	-	-	-
Solyc07g052170.1	Solyc07g052170.1.1	Solyc07g052170.1.1.1	101251008	EntrezGene	DEPENDENT	-	-	-
Solyc07g052200.1	Solyc07g052200.1.1	Solyc07g052200.1.1.1	101250425	EntrezGene	DEPENDENT	-	-	-
Solyc07g052270.3	Solyc07g052270.3.1	Solyc07g052270.3.1	101249837	EntrezGene	DEPENDENT	-	-	-
Solyc07g052290.1	Solyc07g052290.1.1	Solyc07g052290.1.1.1	101255215	EntrezGene	DEPENDENT	-	-	-
Solyc07g052300.3	Solyc07g052300.3.1	Solyc07g052300.3.1	101254917	EntrezGene	DEPENDENT	-	-	-
Solyc07g052320.3	Solyc07g052320.3.1	Solyc07g052320.3.1	101254610	EntrezGene	DEPENDENT	-	-	-
Solyc07g052350.3	Solyc07g052350.3.1	Solyc07g052350.3.1	101254008	EntrezGene	DEPENDENT	-	-	-
Solyc07g052380.3	Solyc07g052380.3.1	Solyc07g052380.3.1	101253395	EntrezGene	DEPENDENT	-	-	-
Solyc07g052420.3	Solyc07g052420.3.1	Solyc07g052420.3.1	101252302	EntrezGene	DEPENDENT	-	-	-
Solyc07g052430.3	Solyc07g052430.3.1	Solyc07g052430.3.1	101251697	EntrezGene	DEPENDENT	-	-	-
Solyc07g052440.3	Solyc07g052440.3.1	Solyc07g052440.3.1	101252004	EntrezGene	DEPENDENT	-	-	-
Solyc07g052500.1	Solyc07g052500.1.1	Solyc07g052500.1.1.1	101248694	EntrezGene	DEPENDENT	-	-	-
Solyc07g052590.1	Solyc07g052590.1.1	Solyc07g052590.1.1.1	101249382	EntrezGene	DEPENDENT	-	-	-
Solyc07g052610.3	Solyc07g052610.3.1	Solyc07g052610.3.1	101248793	EntrezGene	DEPENDENT	-	-	-
Solyc07g052620.1	Solyc07g052620.1.1	Solyc07g052620.1.1.1	101247540	EntrezGene	DEPENDENT	-	-	-
Solyc07g052660.1	Solyc07g052660.1.1	Solyc07g052660.1.1	101246646	EntrezGene	DEPENDENT	-	-	-
Solyc07g052670.3	Solyc07g052670.3.1	Solyc07g052670.3.1	101247632	EntrezGene	DEPENDENT	-	-	-
Solyc07g052680.1	Solyc07g052680.1.1	Solyc07g052680.1.1.1	104648477	EntrezGene	DEPENDENT	-	-	-
Solyc07g052910.3	Solyc07g052910.3.1	Solyc07g052910.3.1	101244202	EntrezGene	DEPENDENT	-	-	-
Solyc07g052950.3	Solyc07g052950.3.1	Solyc07g052950.3.1	101268883	EntrezGene	DEPENDENT	-	-	-
Solyc07g052970.3	Solyc07g052970.3.1	Solyc07g052970.3.1	101268292	EntrezGene	DEPENDENT	-	-	-
Solyc07g052980.3	Solyc07g052980.3.1	Solyc07g052980.3.1	778213	EntrezGene	DEPENDENT	-	-	-
Solyc07g053000.1	Solyc07g053000.1.1	Solyc07g053000.1.1.1	101244600	EntrezGene	DEPENDENT	-	-	-
Solyc07g053050.1	Solyc07g053050.1.1	Solyc07g053050.1.1.1	101266533	EntrezGene	DEPENDENT	-	-	-
Solyc07g053140.3	Solyc07g053140.3.1	Solyc07g053140.3.1	101265452	EntrezGene	DEPENDENT	-	-	-
Solyc07g053150.3	Solyc07g053150.3.1	Solyc07g053150.3.1	101265146	EntrezGene	DEPENDENT	-	-	-
Solyc07g053180.3	Solyc07g053180.3.1	Solyc07g053180.3.1	101264030	EntrezGene	DEPENDENT	-	-	-
Solyc07g053190.3	Solyc07g053190.3.1	Solyc07g053190.3.1	101263728	EntrezGene	DEPENDENT	-	-	-
Solyc07g053210.3	Solyc07g053210.3.1	Solyc07g053210.3.1	101262933	EntrezGene	DEPENDENT	-	-	-
Solyc07g053220.2	Solyc07g053220.2.1	Solyc07g053220.2.1.1	101262633	EntrezGene	DEPENDENT	-	-	-
Solyc07g053260.3	Solyc07g053260.3.1	Solyc07g053260.3.1	544115	EntrezGene	DEPENDENT	-	-	-
Solyc07g053270.3	Solyc07g053270.3.1	Solyc07g053270.3.1	101261429	EntrezGene	DEPENDENT	-	-	-
Solyc07g053290.3	Solyc07g053290.3.1	Solyc07g053290.3.1	101260837	EntrezGene	DEPENDENT	-	-	-
Solyc07g053300.1	Solyc07g053300.1.1	Solyc07g053300.1.1.1	101268122	EntrezGene	DEPENDENT	-	-	-
Solyc07g053310.3	Solyc07g053310.3.1	Solyc07g053310.3.1	101260551	EntrezGene	DEPENDENT	-	-	-
Solyc07g053330.2	Solyc07g053330.2.1	Solyc07g053330.2.1	101267826	EntrezGene	DEPENDENT	-	-	-
Solyc07g053350.3	Solyc07g053350.3.1	Solyc07g053350.3.1	101259954	EntrezGene	DEPENDENT	-	-	-
Solyc07g053360.3	Solyc07g053360.3.1	Solyc07g053360.3.1	101259649	EntrezGene	DEPENDENT	-	-	-
Solyc07g053380.2	Solyc07g053380.2.1	Solyc07g053380.2.1.1	101267541	EntrezGene	DEPENDENT	-	-	-
Solyc07g053430.3	Solyc07g053430.3.1	Solyc07g053430.3.1	101258672	EntrezGene	DEPENDENT	-	-	-
Solyc07g053460.3	Solyc07g053460.3.1	Solyc07g053460.3.1	101257785	EntrezGene	DEPENDENT	-	-	-
Solyc07g053470.3	Solyc07g053470.3.1	Solyc07g053470.3.1	101257189	EntrezGene	DEPENDENT	-	-	-
Solyc07g053480.3	Solyc07g053480.3.1	Solyc07g053480.3.1	101257485	EntrezGene	DEPENDENT	-	-	-
Solyc07g053490.3	Solyc07g053490.3.1	Solyc07g053490.3.1	101256787	EntrezGene	DEPENDENT	-	-	-
Solyc07g053520.2	Solyc07g053520.2.1	Solyc07g053520.2.1.1	101266956	EntrezGene	DEPENDENT	-	-	-
Solyc07g053530.1	Solyc07g053530.1.1	Solyc07g053530.1.1.1	101266654	EntrezGene	DEPENDENT	-	-	-
Solyc07g053540.1	Solyc07g053540.1.1	Solyc07g053540.1.1.1	101256014	EntrezGene	DEPENDENT	-	-	-
Solyc07g053560.3	Solyc07g053560.3.1	Solyc07g053560.3.1	101255214	EntrezGene	DEPENDENT	-	-	-
Solyc07g053590.3	Solyc07g053590.3.1	Solyc07g053590.3.1	101253916	EntrezGene	DEPENDENT	-	-	-
Solyc07g053600.3	Solyc07g053600.3.1	Solyc07g053600.3.1	101253604	EntrezGene	DEPENDENT	-	-	-
Solyc07g053610.3	Solyc07g053610.3.1	Solyc07g053610.3.1	101253299	EntrezGene	DEPENDENT	-	-	-
Solyc07g053640.1	Solyc07g053640.1.1	Solyc07g053640.1.1.1	101252504	EntrezGene	DEPENDENT	-	-	-
Solyc07g053660.3	Solyc07g053660.3.1	Solyc07g053660.3.1	101251902	EntrezGene	DEPENDENT	-	-	-
Solyc07g053690.3	Solyc07g053690.3.1	Solyc07g053690.3.1	101250522	EntrezGene	DEPENDENT	-	-	-
Solyc07g053710.3	Solyc07g053710.3.1	Solyc07g053710.3.1	101250231	EntrezGene	DEPENDENT	-	-	-
Solyc07g053720.3	Solyc07g053720.3.1	Solyc07g053720.3.1	101249935	EntrezGene	DEPENDENT	-	-	-
Solyc07g053740.1	Solyc07g053740.1.1	Solyc07g053740.1.1.1	101249381	EntrezGene	DEPENDENT	-	-	-
Solyc07g053750.1	Solyc07g053750.1.1	Solyc07g053750.1.1.1	101249100	EntrezGene	DEPENDENT	-	-	-
Solyc07g053790.2	Solyc07g053790.2.1	Solyc07g053790.2.1	101265749	EntrezGene	DEPENDENT	-	-	-
Solyc07g053820.3	Solyc07g053820.3.1	Solyc07g053820.3.1	101265455	EntrezGene	DEPENDENT	-	-	-
Solyc07g053830.3	Solyc07g053830.3.1	Solyc07g053830.3.1	101247934	EntrezGene	DEPENDENT	-	-	-
Solyc07g053840.1	Solyc07g053840.1.1	Solyc07g053840.1.1.1	101247631	EntrezGene	DEPENDENT	-	-	-
Solyc07g053850.3	Solyc07g053850.3.1	Solyc07g053850.3.1	101247339	EntrezGene	DEPENDENT	-	-	-
Solyc07g053860.3	Solyc07g053860.3.1	Solyc07g053860.3.1	101247038	EntrezGene	DEPENDENT	-	-	-
Solyc07g053870.3	Solyc07g053870.3.1	Solyc07g053870.3.1	101246547	EntrezGene	DEPENDENT	-	-	-
Solyc07g053890.3	Solyc07g053890.3.1	Solyc07g053890.3.1	101246264	EntrezGene	DEPENDENT	-	-	-
Solyc07g053910.3	Solyc07g053910.3.1	Solyc07g053910.3.1	101245672	EntrezGene	DEPENDENT	-	-	-
Solyc07g053920.3	Solyc07g053920.3.1	Solyc07g053920.3.1	101245376	EntrezGene	DEPENDENT	-	-	-
Solyc07g053930.1	Solyc07g053930.1.1	Solyc07g053930.1.1.1	101245074	EntrezGene	DEPENDENT	-	-	-
Solyc07g053940.1	Solyc07g053940.1.1	Solyc07g053940.1.1.1	101244786	EntrezGene	DEPENDENT	-	-	-
Solyc07g053950.1	Solyc07g053950.1.1	Solyc07g053950.1.1.1	104648387	EntrezGene	DEPENDENT	-	-	-
Solyc07g053960.3	Solyc07g053960.3.1	Solyc07g053960.3.1	101244501	EntrezGene	DEPENDENT	-	-	-
Solyc07g053970.3	Solyc07g053970.3.1	Solyc07g053970.3.1	101244201	EntrezGene	DEPENDENT	-	-	-
Solyc07g054160.3	Solyc07g054160.3.1	Solyc07g054160.3.1	101266348	EntrezGene	DEPENDENT	-	-	-
Solyc07g054170.3	Solyc07g054170.3.1	Solyc07g054170.3.1	101266043	EntrezGene	DEPENDENT	-	-	-
Solyc07g054210.3	Solyc07g054210.3.1	Solyc07g054210.3.1	543647	EntrezGene	DEPENDENT	-	-	-
Solyc07g054220.1	Solyc07g054220.1.1	Solyc07g054220.1.1.1	101264838	EntrezGene	DEPENDENT	-	-	-
Solyc07g054270.3	Solyc07g054270.3.1	Solyc07g054270.3.1	101263727	EntrezGene	DEPENDENT	-	-	-
Solyc07g054280.1	Solyc07g054280.1.1	Solyc07g054280.1.1.1	101263431	EntrezGene	DEPENDENT	-	-	-
Solyc07g054300.3	Solyc07g054300.3.1	Solyc07g054300.3.1	101262828	EntrezGene	DEPENDENT	-	-	-
Solyc07g054320.3	Solyc07g054320.3.1	Solyc07g054320.3.1	101262025	EntrezGene	DEPENDENT	-	-	-
Solyc07g054370.3	Solyc07g054370.3.1	Solyc07g054370.3.1	104648385	EntrezGene	DEPENDENT	-	-	-
Solyc07g054380.2	Solyc07g054380.2.1	Solyc07g054380.2.1	101262734	EntrezGene	DEPENDENT	-	-	-
Solyc07g054430.3	Solyc07g054430.3.1	Solyc07g054430.3.1	101260836	EntrezGene	DEPENDENT	-	-	-
Solyc07g054440.3	Solyc07g054440.3.1	Solyc07g054440.3.1	101260550	EntrezGene	DEPENDENT	-	-	-
Solyc07g054470.1	Solyc07g054470.1.1	Solyc07g054470.1.1.1	101259953	EntrezGene	DEPENDENT	-	-	-
Solyc07g054490.3	Solyc07g054490.3.1	Solyc07g054490.3.1	101259455	EntrezGene	DEPENDENT	-	-	-
Solyc07g054540.3	Solyc07g054540.3.1	Solyc07g054540.3.1	101258875	EntrezGene	DEPENDENT	-	-	-
Solyc07g054560.1	Solyc07g054560.1.1	Solyc07g054560.1.1.1	101258570	EntrezGene	DEPENDENT	-	-	-
Solyc07g054570.1	Solyc07g054570.1.1	Solyc07g054570.1.1	101260953	EntrezGene	DEPENDENT	-	-	-
Solyc07g054580.3	Solyc07g054580.3.1	Solyc07g054580.3.1	101258277	EntrezGene	DEPENDENT	-	-	-
Solyc07g054600.3	Solyc07g054600.3.1	Solyc07g054600.3.1	101257980	EntrezGene	DEPENDENT	-	-	-
Solyc07g054610.3	Solyc07g054610.3.1	Solyc07g054610.3.1	101260065	EntrezGene	DEPENDENT	-	-	-
Solyc07g054680.3	Solyc07g054680.3.1	Solyc07g054680.3.1	101257087	EntrezGene	DEPENDENT	-	-	-
Solyc07g054690.1	Solyc07g054690.1.1	Solyc07g054690.1.1.1	101259172	EntrezGene	DEPENDENT	-	-	-
Solyc07g054740.3	Solyc07g054740.3.1	Solyc07g054740.3.1	101255606	EntrezGene	DEPENDENT	-	-	-
Solyc07g054750.1	Solyc07g054750.1.1	Solyc07g054750.1.1.1	101255116	EntrezGene	DEPENDENT	-	-	-
Solyc07g054760.1	Solyc07g054760.1.1	Solyc07g054760.1.1.1	101254813	EntrezGene	DEPENDENT	-	-	-
Solyc07g054770.1	Solyc07g054770.1.1	Solyc07g054770.1.1.1	101254505	EntrezGene	DEPENDENT	-	-	-
Solyc07g054780.1	Solyc07g054780.1.1	Solyc07g054780.1.1.1	544070	EntrezGene	DEPENDENT	-	-	-
Solyc07g054790.1	Solyc07g054790.1.1	Solyc07g054790.1.1.1	101253603	EntrezGene	DEPENDENT	-	-	-
Solyc07g054800.1	Solyc07g054800.1.1	Solyc07g054800.1.1.1	101253915	EntrezGene	DEPENDENT	-	-	-
Solyc07g054850.3	Solyc07g054850.3.1	Solyc07g054850.3.1	101252410	EntrezGene	DEPENDENT	-	-	-
Solyc07g054860.1	Solyc07g054860.1.1	Solyc07g054860.1.1.1	101251901	EntrezGene	DEPENDENT	-	-	-
Solyc07g054880.3	Solyc07g054880.3.1	Solyc07g054880.3.1	101250611	EntrezGene	DEPENDENT	-	-	-
Solyc07g054950.2	Solyc07g054950.2.1	Solyc07g054950.2.1	101258279	EntrezGene	DEPENDENT	-	-	-
Solyc07g055000.2	Solyc07g055000.2.1	Solyc07g055000.2.1	101257388	EntrezGene	DEPENDENT	-	-	-
Solyc07g055040.1	Solyc07g055040.1.1	Solyc07g055040.1.1.1	101257089	EntrezGene	DEPENDENT	-	-	-
Solyc07g055050.3	Solyc07g055050.3.1	Solyc07g055050.3.1	101248693	EntrezGene	DEPENDENT	-	-	-
Solyc07g055060.3	Solyc07g055060.3.1	Solyc07g055060.3.1	101248407	EntrezGene	DEPENDENT	-	-	-
Solyc07g055080.3	Solyc07g055080.3.1	Solyc07g055080.3.1	101247839	EntrezGene	DEPENDENT	-	-	-
Solyc07g055090.1	Solyc07g055090.1.1	Solyc07g055090.1.1.1	101256503	EntrezGene	DEPENDENT	-	-	-
Solyc07g055110.3	Solyc07g055110.3.1	Solyc07g055110.3.1	104648382	EntrezGene	DEPENDENT	-	-	-
Solyc07g055170.1	Solyc07g055170.1.1	Solyc07g055170.1.1.1	101245268	EntrezGene	DEPENDENT	-	-	-
Solyc07g055180.3	Solyc07g055180.3.1	Solyc07g055180.3.1	101244969	EntrezGene	DEPENDENT	-	-	-
Solyc07g055190.3	Solyc07g055190.3.1	Solyc07g055190.3.1	101244682	EntrezGene	DEPENDENT	-	-	-
Solyc07g055210.3	Solyc07g055210.3.1	Solyc07g055210.3.1	101244094	EntrezGene	DEPENDENT	-	-	-
Solyc07g055250.3	Solyc07g055250.3.1	Solyc07g055250.3.1	101268486	EntrezGene	DEPENDENT	-	-	-
Solyc07g055260.3	Solyc07g055260.3.1	Solyc07g055260.3.1	101268200	EntrezGene	DEPENDENT	-	-	-
Solyc07g055270.1	Solyc07g055270.1.1	Solyc07g055270.1.1.1	101267910	EntrezGene	DEPENDENT	-	-	-
Solyc07g055290.3	Solyc07g055290.3.1	Solyc07g055290.3.1	543749	EntrezGene	DEPENDENT	-	-	-
Solyc07g055300.3	Solyc07g055300.3.1	Solyc07g055300.3.1	101267327	EntrezGene	DEPENDENT	-	-	-
Solyc07g055310.1	Solyc07g055310.1.1	Solyc07g055310.1.1.1	101267037	EntrezGene	DEPENDENT	-	-	-
Solyc07g055480.2	Solyc07g055480.2.1	Solyc07g055480.2.1	101264341	EntrezGene	DEPENDENT	-	-	-
Solyc07g055490.3	Solyc07g055490.3.1	Solyc07g055490.3.1	101264947	EntrezGene	DEPENDENT	-	-	-
Solyc07g055710.3	Solyc07g055710.3.1	Solyc07g055710.3.1	101259859	EntrezGene	DEPENDENT	-	-	-
Solyc07g055740.1	Solyc07g055740.1.1	Solyc07g055740.1.1.1	543656	EntrezGene	DEPENDENT	-	-	-
Solyc07g055810.3	Solyc07g055810.3.1	Solyc07g055810.3.1	101258671	EntrezGene	DEPENDENT	-	-	-
Solyc07g055830.3	Solyc07g055830.3.1	Solyc07g055830.3.1	101258385	EntrezGene	DEPENDENT	-	-	-
Solyc07g055840.3	Solyc07g055840.3.1	Solyc07g055840.3.1	101258079	EntrezGene	DEPENDENT	-	-	-
Solyc07g055850.3	Solyc07g055850.3.1	Solyc07g055850.3.1	101257784	EntrezGene	DEPENDENT	-	-	-
Solyc07g055900.1	Solyc07g055900.1.1	Solyc07g055900.1.1.1	101256894	EntrezGene	DEPENDENT	-	-	-
Solyc07g055920.3	Solyc07g055920.3.1	Solyc07g055920.3.1	543841	EntrezGene	DEPENDENT	-	-	-
Solyc07g055930.3	Solyc07g055930.3.1	Solyc07g055930.3.1	101256305	EntrezGene	DEPENDENT	-	-	-
Solyc07g055950.3	Solyc07g055950.3.1	Solyc07g055950.3.1	101255712	EntrezGene	DEPENDENT	-	-	-
Solyc07g055970.1	Solyc07g055970.1.1	Solyc07g055970.1.1	101250525	EntrezGene	DEPENDENT	-	-	-
Solyc07g055980.3	Solyc07g055980.3.1	Solyc07g055980.3.1	101255115	EntrezGene	DEPENDENT	-	-	-
Solyc07g056010.3	Solyc07g056010.3.1	Solyc07g056010.3.1	101254812	EntrezGene	DEPENDENT	-	-	-
Solyc07g056020.3	Solyc07g056020.3.1	Solyc07g056020.3.1	101254504	EntrezGene	DEPENDENT	-	-	-
Solyc07g056030.3	Solyc07g056030.3.1	Solyc07g056030.3.1	101253914	EntrezGene	DEPENDENT	-	-	-
Solyc07g056050.1	Solyc07g056050.1.1	Solyc07g056050.1.1.1	101253394	EntrezGene	DEPENDENT	-	-	-
Solyc07g056070.2	Solyc07g056070.2.1	Solyc07g056070.2.1.1	101253100	EntrezGene	DEPENDENT	-	-	-
